source,id,scientificName,species,decimalLatitude,decimalLongitude,depth,minimumDepthInMeters,maximumDepthInMeters,eventDate,year,country,region,basisOfRecord,datasetKey,datasetName,datasetDOI,publisher,publishingOrgKey,institutionCode,license,license_raw,occurrenceID,qc_flags,usable_mapa
GBIF,2397808907,"Grimpoteuthis G.C.Robson, 1932",,37.4333,-73.7167,1726,1726,1726,1886-10-26,1886,United States of America,Atlántico Norte,PRESERVED_SPECIMEN,821cc27a-e3bb-4bc5-ac34-89ada245069d,NMNH Extant Biology,10.15468/hnhrg3,"National Museum of Natural History, Smithsonian Institution",bc092ff0-02e4-11dc-991f-b8a03c50a862,USNM,CC0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,http://n2t.net/ark:/65665/3eab87020-8326-4837-a08d-164baa72205b,,si
GBIF,1321174802,"Cirroteuthis plena A.E.Verrill, 1885",Grimpoteuthis plena,39.5833,-71.3125,1962,1962,1962,1884-08-20,1884,United States of America,Atlántico Norte,PRESERVED_SPECIMEN,821cc27a-e3bb-4bc5-ac34-89ada245069d,NMNH Extant Biology,10.15468/hnhrg3,"National Museum of Natural History, Smithsonian Institution",bc092ff0-02e4-11dc-991f-b8a03c50a862,USNM,CC0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,http://n2t.net/ark:/65665/3afacc6fc-2054-4f5d-9404-5ede4a0ee08e,,si
GBIF,5794579970,"Grimpoteuthis umbellata (P.Fischer, 1884)",Grimpoteuthis umbellata,38.5,-28,2235,2235,2235,1883-08-16,1883,Portugal,Atlántico Norte,OCCURRENCE,2d880bf8-b3e1-4bc5-b46e-c961180ff869,Taxonomic Information System for the Belgian coastal area,10.15468/zx9xxx,Flanders Marine Institute,2089ce96-4fb5-4a20-999c-3ccf45a27a4d,VLIZ,CC-BY,http://creativecommons.org/licenses/by/4.0/legalcode,urn:catalog:VLIZ:Tisbe:317790,,si
GBIF,1057475272,"Cirroteuthis pacifica Hoyle, 1885",Grimpoteuthis pacifica,-13.8333,151.8167,4462,4462,4462,1874-08-25,1874,Papua New Guinea,Pacífico Sur,PRESERVED_SPECIMEN,7e380070-f762-11e1-a439-00145eb45e9a,Natural History Museum (London) Collection Specimens,10.5519/qd.20dz6blc,Natural History Museum,19456090-b49a-11d8-abeb-b8a03c50a862,NHMUK,CC0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,92d72c4d-bff9-4b97-9803-b5152f4061c6,,si
GBIF,1055314492,"Grimpoteuthis challengeri Collins, 2003",Grimpoteuthis challengeri,48.45,-15.67,4844,4843,4845,,,,Atlántico Norte,PRESERVED_SPECIMEN,7e380070-f762-11e1-a439-00145eb45e9a,Natural History Museum (London) Collection Specimens,10.5519/qd.20dz6blc,Natural History Museum,19456090-b49a-11d8-abeb-b8a03c50a862,NHMUK,CC0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,21a65bfa-dbfc-44c9-a220-82659357a04a,,si
GBIF,3442439231,"Grimpoteuthis G.C.Robson, 1932",,48.45883,168.87016,,,,,,,Pacífico Norte,MATERIAL_SAMPLE,040c5662-da76-4782-a48e-cdea1892d14c,International Barcode of Life project (iBOL),10.15468/inygc6,The International Barcode of Life Consortium,b3bf3a83-1f68-4541-a03f-330d30d567f5,"Mined from GenBank, NCBI",CC-BY,http://creativecommons.org/licenses/by/4.0/legalcode,GBMND96491-21,sin_profundidad,si
GBIF,3818427204,"Grimpoteuthis imperator A.Ziegler & Sagorny, 2021",Grimpoteuthis imperator,48.46,168.87,,,,,,,Pacífico Norte,PRESERVED_SPECIMEN,d8cd16ba-bb74-4420-821e-083f2bac17c2,INSDC Sequences,10.15468/sbmztx,European Nucleotide Archive (EMBL-EBI),ada9d123-ddb4-467d-8891-806ea8d94230,,CC-BY,http://creativecommons.org/licenses/by/4.0/legalcode,MW570977,sin_profundidad,si
GBIF,4055750820,"Grimpoteuthis imperator A.Ziegler & Sagorny, 2021",Grimpoteuthis imperator,48.458833,168.870167,4165,3913,4417,,,,Pacífico Norte,PRESERVED_SPECIMEN,2f7c33b3-ea7a-40ac-a3b7-bace96f978f7,Type locality distributions from the World Register of Marine Species,10.15468/nmcdsv,Flanders Marine Institute,2089ce96-4fb5-4a20-999c-3ccf45a27a4d,WoRMS Editorial Board,CC-BY,http://creativecommons.org/licenses/by/4.0/legalcode,WoRMS Editorial Board:WoRMS type localities:dr_id_1457757,localidad_tipo_WoRMS_posible_duplicado_de_especimen,si
GBIF,4104097343,"Grimpoteuthis G.C.Robson, 1932",,25.35,-91.033333,,,,,,Mexico,Atlántico Norte,PRESERVED_SPECIMEN,0f6d26c0-c645-4f15-b1c9-fbcb77515545,"University of Miami, Voss Marine Invertebrate Collections",10.15468/qmckjq,"Rosenstiel School, University of Miami Voss Marine Invertebrate Collection",5624d6f9-a94b-42c4-8814-a587e7e5e6f0,UM-RSMAS,CC-BY,http://creativecommons.org/licenses/by/4.0/legalcode,6a9cd5a9-3ec8-4bc1-b3c0-3bcd4e0fb044,sin_profundidad,si
GBIF,5789998485,"Grimpoteuthis G.C.Robson, 1932",,10.72,-103.650002,2572.5,2565,2580,,,,Pacífico Norte,OCCURRENCE,dc5abc9f-84d5-4046-a3ef-9ab24ae53756,ChEssBase,10.15468/6v6ug8,Flanders Marine Institute,2089ce96-4fb5-4a20-999c-3ccf45a27a4d,,CC-BY,http://creativecommons.org/licenses/by/4.0/legalcode,urn:catalog::0x04AEA50101000000,,si
GBIF,5789999189,"Grimpoteuthis G.C.Robson, 1932",,30,38,4200,4200,4200,,,Saudi Arabia,Pacífico Norte,OCCURRENCE,dc5abc9f-84d5-4046-a3ef-9ab24ae53756,ChEssBase,10.15468/6v6ug8,Flanders Marine Institute,2089ce96-4fb5-4a20-999c-3ccf45a27a4d,PENN,CC-BY,http://creativecommons.org/licenses/by/4.0/legalcode,urn:catalog:PENN:C:2715:0x66AEA50101000900,en_tierra_coordenada_generica,no
GBIF,5794579754,"Grimpoteuthis boylei Collins, 2003",Grimpoteuthis boylei,40,-40,,,,,,,Atlántico Norte,OCCURRENCE,2d880bf8-b3e1-4bc5-b46e-c961180ff869,Taxonomic Information System for the Belgian coastal area,10.15468/zx9xxx,Flanders Marine Institute,2089ce96-4fb5-4a20-999c-3ccf45a27a4d,VLIZ,CC-BY,http://creativecommons.org/licenses/by/4.0/legalcode,urn:catalog:VLIZ:Tisbe:317743,"coordenada_generica_placeholder;sin_profundidad",no
GBIF,5794579817,"Grimpoteuthis wuelkeri (Grimpe, 1920)",Grimpoteuthis wuelkeri,40,-20,,,,,,,Atlántico Norte,OCCURRENCE,2d880bf8-b3e1-4bc5-b46e-c961180ff869,Taxonomic Information System for the Belgian coastal area,10.15468/zx9xxx,Flanders Marine Institute,2089ce96-4fb5-4a20-999c-3ccf45a27a4d,VLIZ,CC-BY,http://creativecommons.org/licenses/by/4.0/legalcode,urn:catalog:VLIZ:Tisbe:317746,"coordenada_generica_placeholder;sin_profundidad",no
GBIF,5794579822,"Grimpoteuthis wuelkeri (Grimpe, 1920)",Grimpoteuthis wuelkeri,32.791389,-9.814976,,,,,,Morocco,Atlántico Norte,OCCURRENCE,2d880bf8-b3e1-4bc5-b46e-c961180ff869,Taxonomic Information System for the Belgian coastal area,10.15468/zx9xxx,Flanders Marine Institute,2089ce96-4fb5-4a20-999c-3ccf45a27a4d,VLIZ,CC-BY,http://creativecommons.org/licenses/by/4.0/legalcode,urn:catalog:VLIZ:Tisbe:317745,sin_profundidad,si
OBIS,0234e24c-fbdd-40f7-a80f-bbd33da89e68,Grimpoteuthis,,15.026293,-129.913652,4959,4959,4959,2015-09-08T00:00:00,2015,,Pacífico Norte,HumanObservation,93726e4a-940c-4dda-9519-0fbe9eb5f067,TOMLPMN12024 Env Template 20220212 Bio,,International Seabed Authority,,,CC-BY,Attribution 3.0 IGO (CC BY 3.0 IGO),CCZ-15__TL_08_TL_08.NOC.mgf_img.2015_09_08_143346.jpg_1,,si
OBIS,026b84a6-03bf-4dcf-b6ff-55f665890a18,Grimpoteuthis megaptera,Grimpoteuthis megaptera,36.0833015442,-69.8499984741,,,,,,,Atlántico Norte,HumanObservation,b7cdeca9-f3a4-474f-b644-a74f504083bb,CephBase,,"University of British Columbia; Intergovernmental Oceanographic Commission of UNESCO",,,CC-BY,This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License,,sin_profundidad,si
OBIS,026daeb8-8b3a-40fe-a5b4-f81d9f4d8aa5,Grimpoteuthis tuftsi,Grimpoteuthis tuftsi,45.0866699219,-134.723327637,3900,3900,3900,1972-10-09T12:00:00Z,1972,United States,Pacífico Norte,PreservedSpecimen,89e23fc8-3f61-4480-9de3-358fe6eefe0b,National Museum of Natural History Invertebrate Zoology Collections,,"Intergovernmental Oceanographic Commission of UNESCO; National Museum of Natural History, Smithsonian Institution",,USNM,CC-BY,This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License,,,si
OBIS,09ff8f0d-0cd5-49f0-910e-3a5edf38c9dc,Grimpoteuthis tuftsi,Grimpoteuthis tuftsi,45.0332984924,-134.703292847,,,,,,,Pacífico Norte,HumanObservation,b7cdeca9-f3a4-474f-b644-a74f504083bb,CephBase,,"University of British Columbia; Intergovernmental Oceanographic Commission of UNESCO",,,CC-BY,This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License,,sin_profundidad,si
OBIS,0c0b5512-f835-45a4-b200-add5cc5305e3,Grimpoteuthis wuelkeri,Grimpoteuthis wuelkeri,35.7667007446,-8.26669979095,,,,,,,Atlántico Norte,HumanObservation,b7cdeca9-f3a4-474f-b644-a74f504083bb,CephBase,,"University of British Columbia; Intergovernmental Oceanographic Commission of UNESCO",,,CC-BY,This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License,,sin_profundidad,si
OBIS,0fe5a878-c80a-4c47-bd92-9b7e967666b4,Grimpoteuthis bathynectes,Grimpoteuthis bathynectes,44.9682998657,-132.244995117,,,,,,,Pacífico Norte,HumanObservation,b7cdeca9-f3a4-474f-b644-a74f504083bb,CephBase,,"University of British Columbia; Intergovernmental Oceanographic Commission of UNESCO",,,CC-BY,This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License,,sin_profundidad,si
OBIS,1d873d5e-906c-43eb-b385-70c9d7c6a84e,Grimpoteuthis hippocrepium,Grimpoteuthis hippocrepium,2.58330011368,-83.8833007812,,,,,,,Pacífico Norte,HumanObservation,b7cdeca9-f3a4-474f-b644-a74f504083bb,CephBase,,"University of British Columbia; Intergovernmental Oceanographic Commission of UNESCO",,,CC-BY,This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License,,sin_profundidad,si
OBIS,217c2856-5789-4358-8a47-3e68e82995ec,Grimpoteuthis,,-66.8917,76.2617,735,702,768,1987-02-27,1987,,Océano Austral,PreservedSpecimen,d104db68-63cf-4f34-b92a-54bd55a07394,Museums Victoria Marine Invertebrates Collection,,"CSIRO Oceans and Atmosphere Information and Data Centre, Hobart; Museums Victoria; CSIRO National Collections and Marine Infrastructure",,NMV,CC-BY,This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License,F78795,,si
OBIS,23d85249-f5af-4379-85c1-59b189f99a4b,Grimpoteuthis plena,Grimpoteuthis plena,37,-71,,,,,,,Atlántico Norte,HumanObservation,b7cdeca9-f3a4-474f-b644-a74f504083bb,CephBase,,"University of British Columbia; Intergovernmental Oceanographic Commission of UNESCO",,,CC-BY,This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License,,sin_profundidad,si
OBIS,2492cb93-7603-4514-bc6a-64fdda49c520,Grimpoteuthis,,-33.382,126.9344,,,,1985-06-01,1985,,Océano Índico,PreservedSpecimen,8faf0e94-1c0e-479d-942c-7f21a4c0a5b4,Tasmanian Museum and Art Gallery provider for OZCAM - marine records,,"Tasmanian Museum and Art Gallery; CSIRO National Collections and Marine Infrastructure",,TMAG,CC-BY,This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License,urn:catalog:TMAG:invertebrates:E16625,sin_profundidad,si
OBIS,2932752b-62c3-4633-8def-767ba8311ee3,Grimpoteuthis,,13.655578,-132.604348,4921,4921,4921,2015-08-22T00:00:00,2015,,Pacífico Norte,HumanObservation,93726e4a-940c-4dda-9519-0fbe9eb5f067,TOMLPMN12024 Env Template 20220212 Bio,,International Seabed Authority,,,CC-BY,Attribution 3.0 IGO (CC BY 3.0 IGO),CCZ-15__TL_03_TL_03.NOC.mgf_img.2015_08_22_052142.jpg_1,,si
OBIS,3517bf9f-19e6-411e-8af0-612a9a7a7ff8,Grimpoteuthis tuftsi,Grimpoteuthis tuftsi,45.0867004395,-134.723297119,,,,,,,Pacífico Norte,HumanObservation,b7cdeca9-f3a4-474f-b644-a74f504083bb,CephBase,,"University of British Columbia; Intergovernmental Oceanographic Commission of UNESCO",,,CC-BY,This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License,,sin_profundidad,si
OBIS,372f32c8-63a7-4665-8b67-01b42bfeaa3a,Grimpoteuthis tuftsi,Grimpoteuthis tuftsi,44.9667015076,-133.241699219,,,,,,,Pacífico Norte,HumanObservation,b7cdeca9-f3a4-474f-b644-a74f504083bb,CephBase,,"University of British Columbia; Intergovernmental Oceanographic Commission of UNESCO",,,CC-BY,This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License,,sin_profundidad,si
OBIS,37a2e77a-7db9-447c-89a6-4fe50baa5930,Grimpoteuthis bathynectes,Grimpoteuthis bathynectes,45.0183296204,-135.199996948,3932,3932,3932,1972-10-31T12:00:00Z,1972,United States,Pacífico Norte,PreservedSpecimen,89e23fc8-3f61-4480-9de3-358fe6eefe0b,National Museum of Natural History Invertebrate Zoology Collections,,"Intergovernmental Oceanographic Commission of UNESCO; National Museum of Natural History, Smithsonian Institution",,USNM,CC-BY,This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License,,,si
OBIS,39c9fd63-0368-4953-85f1-008527befe82,Grimpoteuthis meangensis,Grimpoteuthis meangensis,28.5499992371,-177.833297729,,,,,,,Pacífico Norte,HumanObservation,b7cdeca9-f3a4-474f-b644-a74f504083bb,CephBase,,"University of British Columbia; Intergovernmental Oceanographic Commission of UNESCO",,,CC-BY,This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License,,sin_profundidad,si
OBIS,3a78f7bc-88bd-47ef-bcfb-a8dbb11a4690,Grimpoteuthis tuftsi,Grimpoteuthis tuftsi,45.0583000183,-134.75,,,,,,,Pacífico Norte,HumanObservation,b7cdeca9-f3a4-474f-b644-a74f504083bb,CephBase,,"University of British Columbia; Intergovernmental Oceanographic Commission of UNESCO",,,CC-BY,This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License,,sin_profundidad,si
OBIS,3ab98fc0-49d3-44b0-996a-773e2e91a736,Grimpoteuthis megaptera,Grimpoteuthis megaptera,36.09167099,-69.8625030518,4594,4594,4594,1884-09-09T12:00:00Z,1884,United States,Atlántico Norte,PreservedSpecimen,89e23fc8-3f61-4480-9de3-358fe6eefe0b,National Museum of Natural History Invertebrate Zoology Collections,,"Intergovernmental Oceanographic Commission of UNESCO; National Museum of Natural History, Smithsonian Institution",,USNM,CC-BY,This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License,,,si
OBIS,3c77ee1d-8e7a-4be5-9f4d-c03de1d504b8,Grimpoteuthis bathynectes,Grimpoteuthis bathynectes,44.6699981689,-133.595001221,,,,,,,Pacífico Norte,HumanObservation,b7cdeca9-f3a4-474f-b644-a74f504083bb,CephBase,,"University of British Columbia; Intergovernmental Oceanographic Commission of UNESCO",,,CC-BY,This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License,,sin_profundidad,si
OBIS,3d543233-f2bb-4954-bfa5-9b1f64e82378,Grimpoteuthis,,13.7770656,-132.6436488,4809,4809,4809,2015-08-17T00:00:00,2015,,Pacífico Norte,HumanObservation,93726e4a-940c-4dda-9519-0fbe9eb5f067,TOMLPMN12024 Env Template 20220212 Bio,,International Seabed Authority,,,CC-BY,Attribution 3.0 IGO (CC BY 3.0 IGO),CCZ-15__TL_02_TL_02.NOC.mgf_img.2015_08_17_112822.jpg_1,,si
OBIS,4f515cf0-bee8-4b5f-b30a-c6d21d129e27,Grimpoteuthis bathynectes,Grimpoteuthis bathynectes,45.0867004395,-134.723297119,,,,,,,Pacífico Norte,HumanObservation,b7cdeca9-f3a4-474f-b644-a74f504083bb,CephBase,,"University of British Columbia; Intergovernmental Oceanographic Commission of UNESCO",,,CC-BY,This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License,,sin_profundidad,si
OBIS,51829132-1107-4cbd-8959-a8ec61a6470c,Grimpoteuthis,,-23.8382,111.7409,1510,1510,1510,2022,2022,Australia,Océano Índico,PreservedSpecimen,f6318aea-2f31-48b4-a2c5-b599f2c8f602,"Specimens collected by Western Australian Museum from the Indian Ocean on the RV Investigator voyages IN2021_V04, IN2022_V08, IN2022_V09 and RV Falkor voyage FK200308, Australia (2021-2022)",,"Commonwealth Scientific and Industrial Research Organisation ; Western Australian Museum; CSIRO National Collections and Marine Infrastructure",,WAM,CC-BY,This work is licensed under a  Creative Commons Attribution (CC-BY 4.0) License,urn:lsid:taxonomy.org.au:MO:116713,,si
OBIS,5499cba6-7776-4822-bd4e-e8e34bb4af67,Grimpoteuthis,,13.7885362,-132.6153229,4930,4930,4930,2015-08-17T00:00:00,2015,,Pacífico Norte,HumanObservation,93726e4a-940c-4dda-9519-0fbe9eb5f067,TOMLPMN12024 Env Template 20220212 Bio,,International Seabed Authority,,,CC-BY,Attribution 3.0 IGO (CC BY 3.0 IGO),CCZ-15__TL_02_TL_02.NOC.mgf_img.2015_08_17_130826.jpg_1,,si
OBIS,560f00db-ad28-4567-8c49-0923008203d0,Grimpoteuthis pacifica,Grimpoteuthis pacifica,10,93,,,,1885,1885,,Océano Índico,HumanObservation,537e69ef-fc0e-4540-a5ca-3be884fa44f3,IndOBIS Dataset (32001-34000),,"CSIR - National Institute of Oceanography, Goa; Centre for Marine Living Resources & Ecology, Ministry of Earth Sciences, Government of India",,CMLRE,CC-BY,This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License,32071,"coordenada_gruesa_grado_entero;sin_profundidad",no
OBIS,59d8ebd9-68ab-499e-b379-07698c2bbd5a,Grimpoteuthis bathynectes,Grimpoteuthis bathynectes,44.1032981873,-125.378303528,,,,,,,Pacífico Norte,HumanObservation,b7cdeca9-f3a4-474f-b644-a74f504083bb,CephBase,,"University of British Columbia; Intergovernmental Oceanographic Commission of UNESCO",,,CC-BY,This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License,,sin_profundidad,si
OBIS,6700aa9a-4bd5-466c-8bc2-57ae25ceda8e,Grimpoteuthis tuftsi,Grimpoteuthis tuftsi,44.9682998657,-132.244995117,,,,,,,Pacífico Norte,HumanObservation,b7cdeca9-f3a4-474f-b644-a74f504083bb,CephBase,,"University of British Columbia; Intergovernmental Oceanographic Commission of UNESCO",,,CC-BY,This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License,,sin_profundidad,si
OBIS,674f674b-2909-4591-8886-15322786ad85,Grimpoteuthis megaptera,Grimpoteuthis megaptera,-60.1500015259,-29.7999992371,2549.5,2319,2780,1966-02-17T12:00:00Z,1966,South Sandwich Islands,Océano Austral,PreservedSpecimen,89e23fc8-3f61-4480-9de3-358fe6eefe0b,National Museum of Natural History Invertebrate Zoology Collections,,"Intergovernmental Oceanographic Commission of UNESCO; National Museum of Natural History, Smithsonian Institution",,USNM,CC-BY,This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License,,,si
OBIS,68e76676-19b3-4f5d-8aef-0c1924ce8bb8,Grimpoteuthis,,-54.8,158.685,924.5,870,979,1994-11-27,1994,,Pacífico Sur,PreservedSpecimen,d104db68-63cf-4f34-b92a-54bd55a07394,Museums Victoria Marine Invertebrates Collection,,"CSIRO Oceans and Atmosphere Information and Data Centre, Hobart; Museums Victoria; CSIRO National Collections and Marine Infrastructure",,NMV,CC-BY,This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License,F74468,,si
OBIS,7bb0c9e2-9917-40c1-8b12-4cf270b6469a,Grimpoteuthis,,-22.0853,10.3189,,,,1971-06-26,1971,,Atlántico Sur,PreservedSpecimen,d104db68-63cf-4f34-b92a-54bd55a07394,Museums Victoria Marine Invertebrates Collection,,"CSIRO Oceans and Atmosphere Information and Data Centre, Hobart; Museums Victoria; CSIRO National Collections and Marine Infrastructure",,NMV,CC-BY,This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License,F164004,sin_profundidad,si
OBIS,85ac3151-620c-4bfc-a2cd-9b628fcdabb9,Grimpoteuthis megaptera,Grimpoteuthis megaptera,36.2667007446,-68.3499984741,,,,,,,Atlántico Norte,HumanObservation,b7cdeca9-f3a4-474f-b644-a74f504083bb,CephBase,,"University of British Columbia; Intergovernmental Oceanographic Commission of UNESCO",,,CC-BY,This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License,,sin_profundidad,si
OBIS,911589ed-6d20-45fc-b38c-25d29ee9bc47,Grimpoteuthis bathynectes,Grimpoteuthis bathynectes,44.6417007446,-127.658302307,,,,,,,Pacífico Norte,HumanObservation,b7cdeca9-f3a4-474f-b644-a74f504083bb,CephBase,,"University of British Columbia; Intergovernmental Oceanographic Commission of UNESCO",,,CC-BY,This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License,,sin_profundidad,si
OBIS,9470b3df-d8b7-416a-8444-271d54508233,Grimpoteuthis,,-23.8382,111.7409,1510,1510,1510,2022,2022,Australia,Océano Índico,PreservedSpecimen,f6318aea-2f31-48b4-a2c5-b599f2c8f602,"Specimens collected by Western Australian Museum from the Indian Ocean on the RV Investigator voyages IN2021_V04, IN2022_V08, IN2022_V09 and RV Falkor voyage FK200308, Australia (2021-2022)",,"Commonwealth Scientific and Industrial Research Organisation ; Western Australian Museum; CSIRO National Collections and Marine Infrastructure",,WAM,CC-BY,This work is licensed under a  Creative Commons Attribution (CC-BY 4.0) License,urn:lsid:taxonomy.org.au:MO:116694,,si
OBIS,96a64106-b31c-4f8b-938e-ed282b7b29e9,Grimpoteuthis bathynectes,Grimpoteuthis bathynectes,44.9467010498,-132.191696167,,,,,,,Pacífico Norte,HumanObservation,b7cdeca9-f3a4-474f-b644-a74f504083bb,CephBase,,"University of British Columbia; Intergovernmental Oceanographic Commission of UNESCO",,,CC-BY,This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License,,sin_profundidad,si
OBIS,974ade9f-22ec-4528-a4dd-bdee518171eb,Grimpoteuthis,,-66.05,49.8333,800.5,690,911,1985-11-29,1985,,Océano Austral,PreservedSpecimen,d104db68-63cf-4f34-b92a-54bd55a07394,Museums Victoria Marine Invertebrates Collection,,"CSIRO Oceans and Atmosphere Information and Data Centre, Hobart; Museums Victoria; CSIRO National Collections and Marine Infrastructure",,NMV,CC-BY,This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License,F65707,,si
OBIS,abf93ca0-f8c1-4b40-be48-510457a9dbd8,Grimpoteuthis megaptera,Grimpoteuthis megaptera,36.2750015259,-68.3499984741,4707,4707,4707,1884-09-08T12:00:00Z,1884,United States,Atlántico Norte,PreservedSpecimen,89e23fc8-3f61-4480-9de3-358fe6eefe0b,National Museum of Natural History Invertebrate Zoology Collections,,"Intergovernmental Oceanographic Commission of UNESCO; National Museum of Natural History, Smithsonian Institution",,USNM,CC-BY,This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License,,,si
OBIS,ad7fe390-66cc-46cb-a9f0-320dc03cfb1c,Grimpoteuthis megaptera,Grimpoteuthis megaptera,16.2000007629,-24.7166996002,,,,,,,Atlántico Norte,HumanObservation,b7cdeca9-f3a4-474f-b644-a74f504083bb,CephBase,,"University of British Columbia; Intergovernmental Oceanographic Commission of UNESCO",,,CC-BY,This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License,,sin_profundidad,si
OBIS,b1c187f1-701c-4d32-bf11-cb6f74619b05,Grimpoteuthis megaptera,Grimpoteuthis megaptera,39.7167015076,-69.3833007812,,,,,,,Atlántico Norte,HumanObservation,b7cdeca9-f3a4-474f-b644-a74f504083bb,CephBase,,"University of British Columbia; Intergovernmental Oceanographic Commission of UNESCO",,,CC-BY,This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License,,sin_profundidad,si
OBIS,c565bf4e-ee44-477b-8a86-a2fe2bb15add,Grimpoteuthis meangensis,Grimpoteuthis meangensis,4.55000019073,127.099998474,,,,,,,Pacífico Norte,HumanObservation,b7cdeca9-f3a4-474f-b644-a74f504083bb,CephBase,,"University of British Columbia; Intergovernmental Oceanographic Commission of UNESCO",,,CC-BY,This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License,,sin_profundidad,si
OBIS,c714769a-ace4-4053-8d77-0b8a441c47f3,Grimpoteuthis tuftsi,Grimpoteuthis tuftsi,45.0867004395,-134.723297119,,,,,,,Pacífico Norte,HumanObservation,b7cdeca9-f3a4-474f-b644-a74f504083bb,CephBase,,"University of British Columbia; Intergovernmental Oceanographic Commission of UNESCO",,,CC-BY,This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License,,sin_profundidad,si
OBIS,ccdc5856-d9a3-4f14-9a66-271fef4934e3,Grimpoteuthis,,13.736616,-132.576968,5074,5074,5074,2015-08-11T00:00:00,2015,,Pacífico Norte,HumanObservation,93726e4a-940c-4dda-9519-0fbe9eb5f067,TOMLPMN12024 Env Template 20220212 Bio,,International Seabed Authority,,,CC-BY,Attribution 3.0 IGO (CC BY 3.0 IGO),CCZ-15__TL_01_TL_01.NOC.mgf_img.2015_08_11_080950.jpg_1,,si
OBIS,d8c6d8ae-14f9-45e4-b2e6-b2e7d47208bd,Grimpoteuthis bathynectes,Grimpoteuthis bathynectes,45.0849990845,-133.18170166,,,,,,,Pacífico Norte,HumanObservation,b7cdeca9-f3a4-474f-b644-a74f504083bb,CephBase,,"University of British Columbia; Intergovernmental Oceanographic Commission of UNESCO",,,CC-BY,This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License,,sin_profundidad,si
OBIS,db6ca32e-1f8d-4878-8fa0-034838daf4d6,Grimpoteuthis plena,Grimpoteuthis plena,37.5833015442,-71.3000030518,,,,,,,Atlántico Norte,HumanObservation,b7cdeca9-f3a4-474f-b644-a74f504083bb,CephBase,,"University of British Columbia; Intergovernmental Oceanographic Commission of UNESCO",,,CC-BY,This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License,,sin_profundidad,si
OBIS,e7886051-d88d-4f08-afd7-faeffe6610fc,Grimpoteuthis bathynectes,Grimpoteuthis bathynectes,45.0182991028,-135.199996948,,,,,,,Pacífico Norte,HumanObservation,b7cdeca9-f3a4-474f-b644-a74f504083bb,CephBase,,"University of British Columbia; Intergovernmental Oceanographic Commission of UNESCO",,,CC-BY,This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License,,sin_profundidad,si
OBIS,f1d2c2f9-93eb-4dd8-849e-8b15ef083abc,Grimpoteuthis bathynectes,Grimpoteuthis bathynectes,45.0583000183,-134.75,,,,,,,Pacífico Norte,HumanObservation,b7cdeca9-f3a4-474f-b644-a74f504083bb,CephBase,,"University of British Columbia; Intergovernmental Oceanographic Commission of UNESCO",,,CC-BY,This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License,,sin_profundidad,si
